OBJECTID,FIREEVENT_ID,INCIDENT_NO,INCIDENT_NM,INCIDENT_ID,COUNTY_LABEL_NM,FIRE_TWP_WHOLE_NO,FIRE_TWP_FRACT_NO,FIRE_RGE_WHOLE_NO,FIRE_RGE_FRACT_NO,FIRE_RGE_DIR_FLG,FIRE_SECT_NO,SITE_ELEV,FIREGCAUSE_LABEL_NM,FIRESCAUSE_LABEL_NM,BURNESCAPE_RSN_LABEL_NM,ACRES_BURNED,START_DT,START_TM,DSCVR_DT,DSCVR_TM,CONTROL_DT,CONTROL_TM,FIRE_OUT_DT,FIRE_OUT_TM,BURN_MERCH_AREA,BURN_REPROD_AREA,BURN_NONSTOCK_AREA,FIREEVNT_CLASS_CD,FIREEVNT_CLASS_LABEL_NM,SECTION_SUBDIV_PTS_ID,LAT_COORD,LON_COORD,RES_ORDER_NO,NON_DNR_RES_ORDER_NO,START_OWNER_AGENCY_NM,START_JURISDICTION_AGENCY_NM,SHAPE,PROTECTION_TYPE,REGION_NAME
18462,42281,269,SOUTH MINERAL,41794,STEVENS,39,0,38,0,E,28,2600,Lightning,None,<Null>,0.1,7/20/15,600,7/20/15,650,7/20/15,1800,7/23/15,1244,0.1,<Null>,<Null>,1,Classified,1145224,48.84795,-117.97812,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
18533,42092,267,CARO ROCK,41545,SPOKANE,25,0,44,0,E,19,2000,Recreation,Other,<Null>,0.2,7/20/15,300,7/20/15,710,7/20/15,1100,7/23/15,1226,0.2,<Null>,<Null>,1,Classified,1161488,47.65149,-117.29092,<Null>,<Null>,Other Government,DNR,Point,DNR Protection FFPA,NORTHEAST
16998,42211,80,POWERLINE 2,41704,COWLITZ,6,0,1,0,E,27,500,Undetermined,None,<Null>,1,7/20/15,1620,7/20/15,1600,7/21/15,900,7/27/15,1537,<Null>,1,<Null>,1,Classified,476317,45.97284,-122.66603,WA-PCC-171,<Null>,Forest Landowner-Industrial,DNR,Point,DNR Protection FFPA,PACIFIC CASC
4893,42136,273,BOULDER,41589,FERRY,39,0,36,0,E,35,2169,Lightning,None,<Null>,5.3,7/20/15,600,7/20/15,1250,7/22/15,1000,8/3/15,1206,5.3,<Null>,<Null>,1,Classified,84783,48.83394,-118.21431,WA-NES-861,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
3369,42722,268,GREENWOOD 3,42400,STEVENS,36,0,38,0,E,34,1450,Lightning,None,<Null>,0.1,7/20/15,734,7/20/15,728,7/20/15,930,7/23/15,1200,0.1,<Null>,<Null>,1,Classified,858174,48.56911,-118.01721,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
5234,42165,282,BONAPARTE SLOPE,41631,OKANOGAN,37,0,30,0,E,6,3800,Lightning,None,<Null>,0.25,7/20/15,1000,7/20/15,1000,7/20/15,1500,7/26/15,1154,0.25,<Null>,<Null>,1,Classified,859979,48.73874,-119.08614,WA-NES-850,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
5334,42164,278,BETWEEN GOOSEMUS,41630,FERRY,40,0,33,0,E,24,3556,Lightning,None,<Null>,0.1,7/20/15,430,7/20/15,600,7/22/15,1340,7/25/15,1150,0.1,<Null>,<Null>,1,Classified,758279,48.95675,-118.59017,WA-NES-847,<Null>,DNR,DNR,Point,DNR Protection FFPA,NORTHEAST
5335,42166,290,LITTLE GOOSEMAS,41632,FERRY,40,0,33,0,E,24,3300,Lightning,None,<Null>,0.01,7/20/15,400,7/20/15,1412,7/22/15,1500,7/22/15,1710,0.01,<Null>,<Null>,1,Classified,758279,48.95675,-118.59017,<Null>,<Null>,DNR,DNR,Point,DNR Protection FFPA,NORTHEAST
5456,42272,291,NORTH STONE MOUNTAIN,41785,STEVENS,40,0,41,0,E,10,1832,Lightning,None,<Null>,0.01,7/20/15,600,7/20/15,906,7/20/15,1330,7/23/15,1038,0.01,<Null>,<Null>,1,Classified,938458,48.99348,-117.62492,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
676,42232,79,POWERLINE,41725,COWLITZ,6,0,4,0,E,27,200,Undetermined,None,<Null>,0.1,7/20/15,1231,7/20/15,1225,7/21/15,900,7/27/15,1536,<Null>,0.1,<Null>,1,Classified,783554,45.97314,-122.29483,WA-PCC-079,<Null>,Forest Landowner-Industrial,DNR,Point,DNR Protection FFPA,PACIFIC CASC
2364,42355,91,Blue Creek,41928,WALLA WALLA,7,0,37,0,E,24,1800,Under Invest,Under Invest,<Null>,5992,7/20/15,1239,7/20/15,1239,1/1/16,1,1/1/16,1,<Null>,<Null>,<Null>,1,Classified,982621,46.06956,-118.11923,WA-SES-653,<Null>,Private,WA Fire Service,Point,DNR Protection FFPA,SOUTHEAST
855,42201,288,MOLSON SOUTH,41694,OKANOGAN,40,0,29,0,E,8,4230,Lightning,None,<Null>,0.1,7/20/15,400,7/20/15,425,7/20/15,1000,7/28/15,1512,<Null>,<Null>,<Null>,1,Classified,966890,48.9751,-119.18927,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
2611,42093,42,RESERVATION,41546,SKAGIT,34,0,2,0,E,25,114,Miscellaneou,Power Line,<Null>,0.75,7/20/15,1229,7/20/15,1200,7/20/15,1815,7/27/15,1325,<Null>,<Null>,<Null>,1,Classified,11500,48.40821,-122.49052,WA-NWS-042,<Null>,Bureau of Indian Affairs,Bureau of Indian Affairs,Point,DNR Protection FFPA,NORTHWEST
2638,42155,270,LA FLEUR,41621,FERRY,40,0,34,0,E,18,2950,Lightning,None,<Null>,0.1,7/20/15,800,7/20/15,804,7/20/15,1430,7/23/15,1234,<Null>,<Null>,<Null>,1,Classified,571157,48.96734,-118.55243,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
6123,43555,78,I-5 MP 41,43308,COWLITZ,8,0,2,0,W,23,72,Miscellaneou,Vehicle Fire,<Null>,0.1,7/20/15,1122,7/20/15,1104,7/20/15,1130,7/20/15,1145,<Null>,<Null>,<Null>,1,Classified,564923,46.16124,-122.89559,WA-PCS-169,<Null>,DNR,DNR,Point,DNR Protection FFPA,PACIFIC CASC
4743,42152,281,BRANCH CREEK,41618,OKANOGAN,39,0,24,0,E,10,4480,Lightning,None,<Null>,0.1,7/20/15,730,7/20/15,759,7/20/15,1030,7/26/15,1157,0.1,<Null>,<Null>,1,Classified,959337,48.89162,-119.80207,<Null>,<Null>,DNR,DNR,Point,DNR Protection FFPA,NORTHEAST
8030,42182,284,WALKER LAKE,41655,OKANOGAN,38,0,30,0,E,27,4800,Lightning,None,<Null>,0.01,7/20/15,700,7/21/15,1050,7/21/15,1500,7/28/15,1747,0.01,<Null>,<Null>,1,Classified,190920,48.75684,-119.03129,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
10809,42902,277,MIDDLE BASIN,42625,STEVENS,34,0,38,0,E,11,2861,Lightning,None,<Null>,0.25,7/20/15,600,7/20/15,1145,7/20/15,2000,7/27/15,1137,0.25,<Null>,<Null>,1,Classified,571238,48.46141,-117.97929,WA-NES-859,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
8235,42114,622,HWY 902,41567,SPOKANE,24,0,41,0,E,10,<Null>,Miscellaneou,Other,<Null>,3,7/21/15,1301,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,Unclassified,665048,47.58555,-117.61559,<Null>,<Null>,<Null>,<Null>,Point,Threat To DNR Protection FFPA Land,NORTHEAST
9907,42150,1555,LONG PRAIRIE,41616,STEVENS,31,0,40,0,E,16,<Null>,Miscellaneou,Other,<Null>,0,7/21/15,1731,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,1027737,48.19228,-117.7722,<Null>,<Null>,<Null>,<Null>,Point,DNR Assist Other Agency,NORTHEAST
8237,42553,1566,HWY 902,42189,SPOKANE,24,0,41,0,E,10,0,Miscellaneou,Other,<Null>,0,7/21/15,1301,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,665048,47.58555,-117.61559,<Null>,<Null>,Private,WA Fire Service,Point,DNR Assist Other Agency,NORTHEAST
5773,43186,1556,VULCAN RATTLE,42919,FERRY,40,0,33,0,E,32,0,Lightning,None,<Null>,0,7/21/15,1519,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,276307,48.91684,-118.66178,<Null>,<Null>,US Forest Service,US Forest Service,Point,DNR Assist Other Agency,NORTHEAST
17290,43857,1557,SPUR,43610,OKANOGAN,38,0,30,0,E,18,0,Lightning,None,<Null>,0,7/21/15,1725,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,32804,48.79637,-119.08627,WA-OWF-526,<Null>,US Forest Service,US Forest Service,Point,DNR Assist Other Agency,NORTHEAST
11159,42132,1502,MALLARDY,41585,SNOHOMISH,30,0,9,0,E,34,0,Miscellaneou,Fireworks,<Null>,0,7/21/15,1645,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,1163423,48.04193,-121.64552,<Null>,WA-MSF-000224,Federal,Federal,Point,DNR Assist Other Agency,NORTHWEST
10100,42144,954,AENEAS LIGHT,41610,OKANOGAN,36,0,30,0,E,14,<Null>,Undetermined,None,<Null>,0,7/21/15,2116,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,417470,48.62443,-119.03109,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
528,42149,952,HAPPY HOLLOW,41615,OKANOGAN,40,0,33,0,E,2,<Null>,Undetermined,None,<Null>,0,7/21/15,1352,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,307051,48.99906,-118.60095,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
3249,42147,953,RODEO TRAIL,41613,OKANOGAN,35,0,26,0,E,21,<Null>,Undetermined,None,<Null>,0,7/21/15,907,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,230700,48.51629,-119.5682,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
16951,42138,946,NO TOULOU,41591,STEVENS,39,0,37,0,E,19,<Null>,Undetermined,None,<Null>,0,7/21/15,1200,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,880196,48.85954,-118.15887,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
12900,42148,951,FRANSON PEAK,41614,FERRY,39,0,33,0,E,27,<Null>,Undetermined,None,<Null>,0,7/21/15,1606,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,19231,48.84773,-118.62314,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
14401,42213,834,PLA - TAHUYA LAKE,41706,KITSAP,24,0,1,0,W,17,<Null>,Undetermined,None,<Null>,0,7/21/15,1049,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,447136,47.56593,-122.82318,WA-SPS-143,<Null>,<Null>,<Null>,Point,<Null>,SO PUGET
7515,42133,286,REYNOLDS CREEK,41586,PEND OREILLE,35,0,43,0,E,13,2600,Debris Burn,None,Holdover,0.1,7/21/15,2100,7/21/15,2030,7/21/15,1030,7/28/15,1714,0.1,<Null>,<Null>,1,Classified,204682,48.53638,-117.32438,WA-NES-898,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
11807,42154,44,BARING,41620,KING,26,0,10,0,E,2,747,Smoker,Adult Smokin,<Null>,0.2,7/21/15,1800,7/22/15,1223,7/22/15,1333,7/22/15,1350,<Null>,<Null>,<Null>,1,Classified,1156346,47.77246,-121.48866,WA-NWS-044,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHWEST
12708,42119,82,1500,41572,COWLITZ,10,0,1,0,W,3,1500,Under Invest,Under Invest,<Null>,0.1,7/21/15,1730,7/21/15,1730,7/21/15,2030,8/14/15,1215,<Null>,0.1,<Null>,1,Classified,507217,46.37837,-122.79603,WA-PCS-082,<Null>,Forest Landowner-Industrial,DNR,Point,DNR Protection FFPA,PACIFIC CASC
18055,42135,285,EXIT 276,41588,SPOKANE,25,0,42,0,E,33,2300,Under Invest,Under Invest,<Null>,9.1,7/21/15,1225,7/21/15,1230,7/21/15,2025,7/28/15,1201,<Null>,<Null>,<Null>,1,Classified,489804,47.62664,-117.50507,WA-NES-887,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
17296,42205,85,PULFORD ROAD,41698,PIERCE,17,0,4,0,E,31,650,Debris Burn,None,<Null>,0.25,7/21/15,826,7/21/15,1820,7/21/15,1300,7/27/15,1658,<Null>,<Null>,<Null>,1,Classified,255972,46.91657,-122.34023,WA-SPS-141,<Null>,Private,DNR,Point,DNR Protection FFPA,SO PUGET
17303,42204,86,MOUNTAIN AIRE,41697,THURSTON,17,0,2,0,E,19,330,Children,Children 10+,<Null>,0.1,7/21/15,1628,7/21/15,1628,7/21/15,1202,7/25/15,1202,<Null>,<Null>,<Null>,1,Classified,310769,46.95079,-122.60328,WA-SPS-145,<Null>,Private,DNR,Point,DNR Protection FFPA,SO PUGET
5040,42207,83,FRENCHMANS BAR,41700,CLARK,2,0,1,0,W,42,<Null>,Miscellaneou,Firearms,<Null>,4,7/21/15,1912,7/21/15,1912,7/22/15,1543,7/30/15,1325,<Null>,<Null>,<Null>,1,Classified,794527,45.68157,-122.75858,WA-PCS-0083,<Null>,Other Government,National Park Service,Point,DNR Protection FFPA,PACIFIC CASC
8236,42137,283,WELCOME,41590,SPOKANE,24,0,41,0,E,10,2400,Undetermined,None,<Null>,0.5,7/21/15,100,7/21/15,55,7/21/15,1200,7/24/15,1138,<Null>,<Null>,<Null>,1,Classified,665048,47.58555,-117.61559,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
14662,42370,1511,HANSEN CREEK CAMPFIRE,41943,KING,22,0,10,0,E,16,0,Recreation,Camper,<Null>,0,7/22/15,600,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,872356,47.39289,-121.53307,WA-SPS-0149,<Null>,US Forest Service,US Forest Service,Point,DNR Assist Other Agency,SO PUGET
3270,43658,836,SUNSET FALLS,43411,CLARK,4,0,3,0,E,7,<Null>,Undetermined,None,<Null>,0,7/22/15,1304,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,2871,45.84447,-122.48409,WA-PCS-176,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
14498,42203,84,RIVER 2 ,41696,COWLITZ,7,0,1,0,W,32,50,Under Invest,Under Invest,<Null>,0.1,7/22/15,1120,7/22/15,1100,7/22/15,1130,7/27/15,1700,<Null>,<Null>,<Null>,1,Classified,218106,46.04521,-122.83361,WA-PCS-084,<Null>,Private,DNR,Point,DNR Protection FFPA,PACIFIC CASC
12976,42209,85,FERN,41702,CLARK,6,0,3,0,E,34,1080,Recreation,Camper,<Null>,0.1,7/22/15,1450,7/22/15,1450,7/22/15,1900,7/22/15,1930,<Null>,0.1,<Null>,1,Classified,215229,45.95474,-122.4136,WA-PCS-0085,<Null>,DNR,DNR,Point,DNR Protection FFPA,PACIFIC CASC
679,42142,287,TWIN LAKES,41608,OKANOGAN,34,0,21,0,E,14,1522,Debris Burn,None,Holdover,0.2,7/22/15,700,7/22/15,800,7/22/15,1200,7/25/15,1215,0.2,<Null>,<Null>,1,Classified,691038,48.45228,-120.17921,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
2692,42151,45,MINKLER ROAD,41617,SKAGIT,35,0,5,0,E,14,184,Debris Burn,None,Extinguish,0.1,7/22/15,2000,7/22/15,2000,7/23/15,200,8/4/15,1000,<Null>,<Null>,<Null>,1,Classified,484566,48.52772,-122.13707,WA-NWS-045,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHWEST
10487,42195,86,1400,41688,CLARK,3,0,4,0,E,19,1700,Miscellaneou,Fireworks,<Null>,1,7/22/15,1923,7/22/15,1850,7/22/15,2130,7/26/15,1300,1,<Null>,<Null>,1,Classified,125822,45.73183,-122.37075,WA-PCS-086,<Null>,DNR,DNR,Point,DNR Protection FFPA,PACIFIC CASC
2753,42372,1512,MARTIN WAY UNDERPASS,41945,THURSTON,18,0,1,0,E,37,0,Undetermined,None,<Null>,0,7/23/15,1620,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,773128,47.06674,-122.71961,WA-SPS-0148,<Null>,Other Government,WA Fire Service,Point,DNR Assist Other Agency,SO PUGET
9808,42178,957,SWENSEN,41651,STEVENS,28,0,41,0,E,36,<Null>,Undetermined,None,<Null>,0,7/23/15,1927,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,763532,47.88635,-117.56502,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
1566,42146,955,WILLIAMS CORNER,41612,STEVENS,37,0,38,0,E,25,<Null>,Undetermined,None,<Null>,0,7/23/15,735,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,365957,48.67923,-117.97459,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
18547,43559,833,KALAMA BYPASS,43312,COWLITZ,6,0,1,0,E,6,<Null>,Undetermined,None,<Null>,0,7/23/15,917,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,793930,46.032373,-122.731262,WA-PCS-180,<Null>,<Null>,<Null>,Point,<Null>,PACIFIC CASC
14556,42181,959,CAYUSE GREEN,41654,OKANOGAN,37,0,29,0,E,20,<Null>,Undetermined,None,<Null>,0,7/23/15,2151,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,220634,48.69597,-119.20123,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
7045,42168,956,BLUE CREEK,41634,STEVENS,33,0,40,0,E,31,<Null>,Undetermined,None,<Null>,0,7/23/15,1524,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,280568,48.3213,-117.81655,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
15840,42363,292,ADDY GIFFORD,41936,STEVENS,33,0,37,0,E,36,2100,Undetermined,None,<Null>,83,7/23/15,1319,7/23/15,1339,7/30/15,1800,12/3/15,1130,83,<Null>,<Null>,1,Classified,1089926,48.3132,-118.09883,WA-NES-906,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
19288,44074,93,Haystack,43827,ASOTIN,7,0,45,0,E,15,3500,Lightning,None,<Null>,0.1,7/23/15,1503,7/23/15,1503,7/28/15,1517,8/2/15,1344,<Null>,<Null>,<Null>,1,Classified,637000,46.082016,-117.156513,WA-SESS-533,<Null>,Private,DNR,Point,DNR Protection FFPA,SOUTHEAST
16485,42713,293,ROCKCUT,42391,FERRY,39,0,36,0,E,2,1447,Railroad,Other,<Null>,2.5,7/23/15,1351,7/23/15,1345,7/24/15,2018,7/30/15,1258,2.5,<Null>,<Null>,1,Classified,1112157,48.91044,-118.20304,WA-NES-907,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
18324,42169,46,BAKER 20,41635,SKAGIT,35,0,7,0,E,10,400,Miscellaneou,Burnin Mater,<Null>,2.5,7/23/15,1338,7/23/15,1330,7/23/15,2200,8/25/15,1340,2.5,<Null>,<Null>,1,Classified,781112,48.53143,-121.89486,WA-NWS-046,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHWEST
45,42714,295,DEPOT SPOT,42392,SPOKANE,23,0,42,0,E,28,2310,Arson,Other,<Null>,0.1,7/23/15,2230,7/23/15,2310,7/24/15,100,7/30/15,1910,0.1,<Null>,<Null>,1,Classified,88641,47.45919,-117.506,<Null>,<Null>,DNR,DNR,Point,DNR Protection FFPA,NORTHEAST
4439,42277,294,WEST CURTIS,41790,SPOKANE,23,0,42,0,E,16,2300,Miscellaneou,Burnin Mater,<Null>,0.18,7/23/15,2300,7/23/15,2311,7/24/15,200,7/28/15,1024,0.18,<Null>,<Null>,1,Classified,24200,47.48518,-117.5002,<Null>,<Null>,DNR,DNR,Point,DNR Protection FFPA,NORTHEAST
2500,42517,1534,Outlaw Draw,42141,DOUGLAS,25,0,25,0,E,8,<Null>,Undetermined,None,<Null>,0,7/24/15,1851,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,522519,47.677731,-119.717262,WA-SPD-455,<Null>,<Null>,<Null>,Point,DNR Assist Other Agency,SOUTHEAST
3687,42175,958,WHITTIER,41648,STEVENS,29,0,41,0,E,24,<Null>,Undetermined,None,<Null>,0,7/24/15,1004,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,817518,47.9951,-117.5744,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
7126,42193,960,WRIGLEY NO,41686,STEVENS,36,0,38,0,E,2,<Null>,Undetermined,None,<Null>,0,7/24/15,1757,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,960176,48.64595,-117.98987,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
4756,42357,94,Pine Forest,41930,KLICKITAT,5,0,16,0,E,31,1820,Under Invest,Under Invest,<Null>,0.01,7/24/15,2320,7/24/15,2320,7/25/15,39,7/25/15,1122,<Null>,<Null>,<Null>,1,Classified,866875,45.87719,-120.86146,LAO,<Null>,Private,DNR,Point,DNR Protection FFPA,SOUTHEAST
9759,42242,297,LUTHER VALLEY ROAD,41747,STEVENS,30,0,39,0,E,14,2429,Undetermined,None,<Null>,0.1,7/24/15,1425,7/24/15,1427,7/24/15,1730,7/29/15,1459,<Null>,<Null>,<Null>,1,Classified,1038777,48.09764,-119.14535,WA-NES-919,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
9073,42397,296,PINE TOP CATERPILLAR,41978,STEVENS,32,0,40,0,E,28,1862,Miscellaneou,Other,<Null>,0.25,7/24/15,1125,7/24/15,1145,7/24/15,1300,7/24/15,1358,<Null>,<Null>,<Null>,1,Classified,461102,48.24981,-117.77812,<Null>,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
4357,43529,637,PLEASENT HILL,43282,COWLITZ,9,0,2,0,E,35,<Null>,Miscellaneou,Other,<Null>,0.1,7/25/15,1151,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,Unclassified,391386,46.264546,-122.999866,WA-PCS-0637,<Null>,<Null>,<Null>,Point,Threat To DNR Protection FFPA Land,PACIFIC CASC
16771,43134,623,231 MIDWAY,42847,STEVENS,32,0,40,0,E,25,<Null>,Miscellaneou,Power Line,<Null>,0.01,7/25/15,1436,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,Unclassified,1128075,48.25015,-117.71276,<Null>,<Null>,<Null>,<Null>,Point,Threat To DNR Protection FFPA Land,NORTHEAST
11535,43528,624,PASCOE,43281,LEWIS,12,0,1,0,W,4,<Null>,Miscellaneou,Other,<Null>,0.1,7/25/15,1107,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,2,Unclassified,245717,46.55789,-122.80762,WA-PCS-0624,<Null>,<Null>,<Null>,Point,Threat To DNR Protection FFPA Land,PACIFIC CASC
4630,42200,962,SILVER BIRCH,41693,PEND OREILLE,31,0,45,0,E,24,<Null>,Undetermined,None,<Null>,0,7/25/15,1050,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,286167,48.17202,-117.05537,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
4631,42196,961,CAMPBELLS CHICKEN,41689,SPOKANE,31,0,45,0,E,24,<Null>,Undetermined,None,<Null>,0,7/25/15,903,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,286167,48.17202,-117.05537,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
4632,42198,963,TAMERACK,41691,STEVENS,31,0,45,0,E,24,<Null>,Undetermined,None,<Null>,0,7/25/15,1251,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,286167,48.17202,-117.05537,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
12072,42217,965,SQUAW CREEK,41710,STEVENS,35,0,41,0,E,6,<Null>,Undetermined,None,<Null>,0,7/25/15,1944,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,553650,48.55963,-117.6843,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
13823,42199,964,BADGER,41692,OKANOGAN,40,0,33,0,E,35,<Null>,Undetermined,None,<Null>,0,7/25/15,1032,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,906334,48.92399,-118.6067,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
13674,42252,973,STARDUST,41765,SPOKANE,27,0,45,0,E,6,<Null>,Undetermined,None,<Null>,0,7/25/15,1928,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,542693,47.86407,-117.16081,<Null>,<Null>,<Null>,<Null>,Point,<Null>,NORTHEAST
13327,42334,813,SATSOP TOWERS,41888,GRAYS HARBOR,17,0,6,0,W,7,<Null>,Undetermined,None,<Null>,0,7/25/15,1149,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,3,False Alarm,189310,46.973947,-123.481375,<Null>,<Null>,<Null>,<Null>,Point,<Null>,OLYMPIC
13844,42273,298,BEAVER VALLEY,41786,PEND OREILLE,31,0,44,0,E,26,2800,Lightning,None,<Null>,0.01,7/25/15,1600,7/25/15,1605,7/25/15,1930,8/3/15,1407,0.01,<Null>,<Null>,1,Classified,769135,48.15415,-117.20679,WA-NES-928,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
16980,42544,301,WHITE MAN CREEK,42168,PEND OREILLE,37,0,44,0,E,19,5088,Lightning,None,<Null>,0.01,7/25/15,1700,7/26/15,1715,7/26/15,2200,8/3/15,1504,0.01,<Null>,<Null>,1,Classified,1149260,48.68708,-117.28201,WA-NES-937,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
3400,42395,313,SOPHIE MOUNTAIN,41976,STEVENS,40,0,39,0,E,7,3700,Lightning,None,<Null>,0.75,7/25/15,1800,7/30/15,1500,7/31/15,1900,8/6/15,1200,0.75,<Null>,<Null>,1,Classified,453014,48.98522,-117.90176,WA-NES-974,<Null>,Private,DNR,Point,DNR Protection FFPA,NORTHEAST
2694,42561,1563,AIRPORT CAMP,42197,SPOKANE,25,0,42,0,E,28,0,Recreation,Camper,<Null>,0,7/26/15,447,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,4,Other Agency,532038,47.64113,-117.49956,<Null>,<Null>,Private,WA Fire Service,Point,DNR Assist Other Agency,NORTHEAST
